Timestamp,Machine_ID,Run_ID,Mode,BENEFIT_TO_COST_RATIO,COST,NUM_IGSS,NUM_UC,NUM_D,NUM_ROUNDS,INITIAL_ENDOWMENT,ENDOWMENT_FRACTION,EXECUTION_ERROR_RATE,PERCEPTION_ERROR_RATE,POP_SIZE,MAX_GENS,PARSIMONY_TAX,CXPB,MUTPB,TOURNAMENT_SIZE,HOF_SIZE,INIT_METHOD,TREE_MIN_DEPTH,TREE_MAX_DEPTH,STATIC_DEPTH_LIMIT,SEED,CONFIG_GROUP,REPETITION,Best_Act_Raw,Best_Act_SymPy,Identified_Action,Best_Ass_Raw,Best_Ass_SymPy,Identified_Assessment,iGSS_Max_Fitness,iGSS_Avg_Fitness,UC_Fitness,D_Fitness,Control_Baseline
2026-05-04_09-07,Local_VSCode,DR3_Config_13_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12043,Config_13,2,"sub(1, PartnerInMemory)",1 - PartnerInMemory,Tit-for-Tat,"add(DonorInMemory, DonorInMemory)",2*DonorInMemory,Sticky Memory (Ignore actions entirely),100.0,93.9,0.0,0.0,100.0
2026-05-04_09-07,Local_VSCode,DR3_Config_13_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12044,Config_13,3,"add(10, PartnerInMemory)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"mul(DonorAction, DonorInMemory)",DonorAction*DonorInMemory,"Novel Mem: (True, False, False, False)",100.0,96.0,0.0,0.0,100.0
2026-05-04_09-08,Local_VSCode,DR3_Config_13_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12045,Config_13,4,"sub(1, 0)",1,Unconditional Cooperator (ALL-C),"add(DonorAction, DonorInMemory)",DonorAction + DonorInMemory,"Novel Mem: (True, True, True, False)",100.0,90.0,0.0,0.0,100.0
2026-05-04_09-09,Local_VSCode,DR3_Config_13_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12046,Config_13,5,"sub(0, -1)",1,Unconditional Cooperator (ALL-C),"add(0, DonorAction)",DonorAction,"Novel Mem: (True, True, False, False)",100.0,88.0,0.0,0.0,100.0
2026-05-04_09-09,Local_VSCode,DR3_Config_14_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13042,Config_14,1,"add(10, PartnerInMemory)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"add(DonorAction, DonorInMemory)",DonorAction + DonorInMemory,"Novel Mem: (True, True, True, False)",100.0,93.91,0.0,0.0,100.0
2026-05-04_09-10,Local_VSCode,DR3_Config_14_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13043,Config_14,2,"mul(1, 10)",10,Unconditional Cooperator (ALL-C),"sub(DonorInMemory, DonorAction)",-DonorAction + DonorInMemory,"Novel Mem: (False, False, True, False)",100.0,89.09,0.0,0.0,100.0
2026-05-04_09-11,Local_VSCode,DR3_Config_14_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13044,Config_14,3,"add(-1, 10)",9,Unconditional Cooperator (ALL-C),"add(DonorInMemory, DonorAction)",DonorAction + DonorInMemory,"Novel Mem: (True, True, True, False)",100.0,94.0,0.0,0.0,100.0
2026-05-04_09-12,Local_VSCode,DR3_Config_14_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13045,Config_14,4,"sub(10, -10)",20,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorInMemory)",DonorAction - DonorInMemory,"Novel Mem: (False, True, False, False)",100.0,88.0,0.0,0.0,100.0
2026-05-04_09-13,Local_VSCode,DR3_Config_14_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13046,Config_14,5,"sub(10, PartnerInMemory)",10 - PartnerInMemory,Unconditional Cooperator (ALL-C),"mul(DonorAction, DonorAction)",DonorAction**2,"Novel Mem: (True, True, False, False)",100.0,88.0,0.0,0.0,100.0
2026-05-04_09-13,Local_VSCode,DR3_Config_15_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,14042,Config_15,1,"sub(1, -1)",2,Unconditional Cooperator (ALL-C),"sub(-10, DonorAction)",-DonorAction - 10,Amnesia (Remember No One),100.0,79.92,0.0,0.0,100.0
2026-05-04_09-14,Local_VSCode,DR3_Config_15_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,14043,Config_15,2,"sub(10, 0)",10,Unconditional Cooperator (ALL-C),"add(DonorAction, DonorInMemory)",DonorAction + DonorInMemory,"Novel Mem: (True, True, True, False)",100.0,93.0,0.0,0.0,100.0
2026-05-04_09-15,Local_VSCode,DR3_Config_15_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,14044,Config_15,3,"add(10, 10)",20,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,Sticky Memory (Ignore actions entirely),100.0,96.0,0.0,0.0,100.0
2026-05-04_09-16,Local_VSCode,DR3_Config_15_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,14045,Config_15,4,"sub(10, PartnerInMemory)",10 - PartnerInMemory,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,Sticky Memory (Ignore actions entirely),100.0,97.0,0.0,0.0,100.0
2026-05-04_09-16,Local_VSCode,DR3_Config_15_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,14046,Config_15,5,"add(PartnerInMemory, 1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"mul(DonorAction, DonorAction)",DonorAction**2,"Novel Mem: (True, True, False, False)",100.0,94.52,0.0,0.0,100.0
2026-05-04_09-17,Local_VSCode,DR3_Config_16_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,15042,Config_16,1,"add(PartnerInMemory, 1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,Sticky Memory (Ignore actions entirely),100.0,91.0,0.0,0.0,100.0
2026-05-04_09-18,Local_VSCode,DR3_Config_16_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,15043,Config_16,2,"add(PartnerInMemory, 1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"mul(0, DonorAction)",0,Amnesia (Remember No One),100.0,95.0,0.0,0.0,100.0
2026-05-04_09-18,Local_VSCode,DR3_Config_16_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,15044,Config_16,3,"add(1, PartnerInMemory)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,Sticky Memory (Ignore actions entirely),100.0,97.0,0.0,0.0,100.0
2026-05-04_09-19,Local_VSCode,DR3_Config_16_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,15045,Config_16,4,"mul(-10, -1)",10,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorAction)",DonorAction*DonorInMemory,"Novel Mem: (True, False, False, False)",100.0,91.0,0.0,0.0,100.0
2026-05-04_09-20,Local_VSCode,DR3_Config_16_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,15046,Config_16,5,"add(PartnerInMemory, 1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"mul(DonorAction, -10)",-10*DonorAction,Amnesia (Remember No One),100.0,98.92,0.0,0.0,100.0
2026-05-04_09-20,Local_VSCode,DR3_Config_17_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,16042,Config_17,1,"sub(mul(PartnerInMemory, PartnerInMemory), -10)",PartnerInMemory**2 + 10,Unconditional Cooperator (ALL-C),"sub(DonorInMemory, DonorInMemory)",0,Amnesia (Remember No One),1.07,0.14,0.0,8.93,1.46
2026-05-04_09-20,Local_VSCode,DR3_Config_17_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,16043,Config_17,2,"mul(10, 10)",100,Unconditional Cooperator (ALL-C),"sub(10, 10)",0,Amnesia (Remember No One),0.67,-0.15,0.0,9.33,-0.06
2026-05-04_09-20,Local_VSCode,DR3_Config_17_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,16044,Config_17,3,"sub(sub(PartnerInMemory, -10), PartnerInMemory)",10,Unconditional Cooperator (ALL-C),"add(DonorInMemory, DonorInMemory)",2*DonorInMemory,Sticky Memory (Ignore actions entirely),1.27,-0.03,0.0,8.73,0.62
2026-05-04_09-20,Local_VSCode,DR3_Config_17_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,16045,Config_17,4,"add(-10, -10)",-20,Unconditional Defector (ALL-D),"add(DonorAction, DonorAction)",2*DonorAction,"Novel Mem: (True, True, False, False)",0.0,0.0,0.0,0.0,-0.38
2026-05-04_09-20,Local_VSCode,DR3_Config_17_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,16046,Config_17,5,"add(10, add(PartnerInMemory, add(PartnerInMemory, 10)))",2*PartnerInMemory + 20,Unconditional Cooperator (ALL-C),"mul(sub(DonorInMemory, 1), -1)",1 - DonorInMemory,"Novel Mem: (False, True, False, True)",1.53,0.31,0.0,8.47,0.66
2026-05-04_09-20,Local_VSCode,DR3_Config_18_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,17042,Config_18,1,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"add(1, 1)",2,Paranoid (Remember Everyone),0.63,0.23,0.0,1.47,-0.2
2026-05-04_09-20,Local_VSCode,DR3_Config_18_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,17043,Config_18,2,"add(1, 0)",1,Unconditional Cooperator (ALL-C),"mul(DonorAction, DonorInMemory)",DonorAction*DonorInMemory,"Novel Mem: (True, False, False, False)",0.8,0.13,0.0,9.2,0.92
2026-05-04_09-20,Local_VSCode,DR3_Config_18_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,17044,Config_18,3,"sub(10, PartnerInMemory)",10 - PartnerInMemory,Unconditional Cooperator (ALL-C),"mul(mul(sub(DonorInMemory, DonorInMemory), add(DonorInMemory, -10)), DonorInMemory)",0,Amnesia (Remember No One),1.13,0.05,0.0,8.87,1.14
2026-05-04_09-20,Local_VSCode,DR3_Config_18_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,17045,Config_18,4,"mul(1, 1)",1,Unconditional Cooperator (ALL-C),"sub(DonorAction, add(DonorInMemory, DonorInMemory))",DonorAction - 2*DonorInMemory,"Novel Mem: (False, True, False, False)",1.2,0.51,0.0,8.8,0.84
2026-05-04_09-20,Local_VSCode,DR3_Config_18_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,17046,Config_18,5,"mul(-10, -10)",100,Unconditional Cooperator (ALL-C),"add(DonorInMemory, DonorInMemory)",2*DonorInMemory,Sticky Memory (Ignore actions entirely),1.33,-0.09,0.0,8.67,0.32
2026-05-04_09-20,Local_VSCode,DR3_Config_19_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,18042,Config_19,1,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"mul(10, 10)",100,Paranoid (Remember Everyone),0.6,0.15,0.0,1.53,1.44
2026-05-04_09-20,Local_VSCode,DR3_Config_19_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,18043,Config_19,2,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"add(10, 10)",20,Paranoid (Remember Everyone),0.73,0.11,0.0,1.2,0.4
2026-05-04_09-20,Local_VSCode,DR3_Config_19_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,18044,Config_19,3,"sub(PartnerInMemory, -10)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Amnesia (Remember No One),0.93,-0.42,0.0,9.07,0.2
2026-05-04_09-20,Local_VSCode,DR3_Config_19_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,18045,Config_19,4,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"add(10, 10)",20,Paranoid (Remember Everyone),0.43,0.11,0.0,1.93,0.34
2026-05-04_09-20,Local_VSCode,DR3_Config_19_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,18046,Config_19,5,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"add(-10, DonorAction)",DonorAction - 10,Amnesia (Remember No One),0.0,0.0,0.0,0.0,0.34
2026-05-04_09-20,Local_VSCode,DR3_Config_20_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,19042,Config_20,1,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),0.2,-0.1,0.0,2.27,1.18
2026-05-04_09-20,Local_VSCode,DR3_Config_20_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,19043,Config_20,2,"sub(PartnerInMemory, -1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"sub(1, 1)",0,Amnesia (Remember No One),1.53,0.16,0.0,8.47,1.04
2026-05-04_09-20,Local_VSCode,DR3_Config_20_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,19044,Config_20,3,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"add(-1, 10)",9,Paranoid (Remember Everyone),0.87,0.08,0.0,1.27,1.26
2026-05-04_09-20,Local_VSCode,DR3_Config_20_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,19045,Config_20,4,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"mul(10, 10)",100,Paranoid (Remember Everyone),0.6,0.38,0.0,1.53,1.2
2026-05-04_09-21,Local_VSCode,DR3_Config_20_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,19046,Config_20,5,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"sub(1, DonorInMemory)",1 - DonorInMemory,"Novel Mem: (False, True, False, True)",0.2,0.07,0.0,1.93,0.92
2026-05-04_09-21,Local_VSCode,DR3_Config_21_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,20042,Config_21,1,"add(add(10, 10), 1)",21,Unconditional Cooperator (ALL-C),"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),1.47,0.01,0.0,8.53,0.72
2026-05-04_09-21,Local_VSCode,DR3_Config_21_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,20043,Config_21,2,"add(10, PartnerInMemory)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"add(DonorAction, DonorAction)",2*DonorAction,"Novel Mem: (True, True, False, False)",1.4,0.06,0.0,8.6,0.56
2026-05-04_09-21,Local_VSCode,DR3_Config_21_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,20044,Config_21,3,"add(PartnerInMemory, 10)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"add(DonorAction, -10)",DonorAction - 10,Amnesia (Remember No One),1.4,0.09,0.0,8.6,-0.54
2026-05-04_09-21,Local_VSCode,DR3_Config_21_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,20045,Config_21,4,"sub(1, add(add(add(-1, PartnerInMemory), PartnerInMemory), 1))",1 - 2*PartnerInMemory,Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),2.37,0.4,0.0,6.53,1.3
2026-05-04_09-22,Local_VSCode,DR3_Config_21_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,20046,Config_21,5,"mul(1, 1)",1,Unconditional Cooperator (ALL-C),"add(1, 1)",2,Paranoid (Remember Everyone),1.13,0.01,0.0,8.87,0.54
2026-05-04_09-22,Local_VSCode,DR3_Config_22_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,21042,Config_22,1,"add(0, 1)",1,Unconditional Cooperator (ALL-C),"sub(10, DonorAction)",10 - DonorAction,Paranoid (Remember Everyone),1.4,-0.06,0.0,8.6,0.9
2026-05-04_09-22,Local_VSCode,DR3_Config_22_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,21043,Config_22,2,"add(1, sub(-10, -10))",1,Unconditional Cooperator (ALL-C),"sub(DonorAction, 0)",DonorAction,"Novel Mem: (True, True, False, False)",1.33,0.18,0.0,8.67,1.02
2026-05-04_09-22,Local_VSCode,DR3_Config_22_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,21044,Config_22,3,"sub(PartnerInMemory, -1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Amnesia (Remember No One),1.47,0.07,0.0,8.53,0.84
2026-05-04_09-23,Local_VSCode,DR3_Config_22_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,21045,Config_22,4,"sub(10, PartnerInMemory)",10 - PartnerInMemory,Unconditional Cooperator (ALL-C),"add(add(DonorInMemory, 0), -10)",DonorInMemory - 10,Amnesia (Remember No One),1.47,0.21,0.0,8.53,-0.0
2026-05-04_09-23,Local_VSCode,DR3_Config_22_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,21046,Config_22,5,"mul(10, 10)",100,Unconditional Cooperator (ALL-C),"add(10, 10)",20,Paranoid (Remember Everyone),1.4,0.19,0.0,8.6,0.24
2026-05-04_09-23,Local_VSCode,DR3_Config_23_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,22042,Config_23,1,"sub(PartnerInMemory, -10)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"add(-10, -10)",-20,Amnesia (Remember No One),1.6,0.46,0.0,8.4,1.58
2026-05-04_09-23,Local_VSCode,DR3_Config_23_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,22043,Config_23,2,"sub(0, -10)",10,Unconditional Cooperator (ALL-C),"add(DonorAction, DonorInMemory)",DonorAction + DonorInMemory,"Novel Mem: (True, True, True, False)",1.93,0.28,0.0,8.07,0.5
2026-05-04_09-23,Local_VSCode,DR3_Config_23_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,22044,Config_23,3,"add(10, PartnerInMemory)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Amnesia (Remember No One),1.4,0.02,0.0,8.6,1.34
2026-05-04_09-24,Local_VSCode,DR3_Config_23_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,22045,Config_23,4,"add(PartnerInMemory, 1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,Sticky Memory (Ignore actions entirely),1.67,0.0,0.0,8.33,0.28
2026-05-04_09-24,Local_VSCode,DR3_Config_23_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,22046,Config_23,5,"sub(PartnerInMemory, -10)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"add(1, 1)",2,Paranoid (Remember Everyone),1.6,0.27,0.0,8.4,0.54
2026-05-04_09-24,Local_VSCode,DR3_Config_24_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,23042,Config_24,1,"add(1, 0)",1,Unconditional Cooperator (ALL-C),"add(DonorAction, DonorAction)",2*DonorAction,"Novel Mem: (True, True, False, False)",1.4,0.25,0.0,8.6,0.68
2026-05-04_09-24,Local_VSCode,DR3_Config_24_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,23043,Config_24,2,"mul(-10, -10)",100,Unconditional Cooperator (ALL-C),"add(DonorInMemory, DonorInMemory)",2*DonorInMemory,Sticky Memory (Ignore actions entirely),1.27,-0.2,0.0,8.73,0.16
2026-05-04_09-24,Local_VSCode,DR3_Config_24_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,23044,Config_24,3,"add(10, PartnerInMemory)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"add(10, 10)",20,Paranoid (Remember Everyone),1.27,0.14,0.0,8.73,1.3
2026-05-04_09-25,Local_VSCode,DR3_Config_24_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,23045,Config_24,4,"add(0, 10)",10,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Amnesia (Remember No One),1.27,0.07,0.0,8.73,0.6
2026-05-04_09-25,Local_VSCode,DR3_Config_24_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,23046,Config_24,5,"add(PartnerInMemory, 0)",PartnerInMemory,Anti-Tit-for-Tat,"sub(DonorInMemory, -10)",DonorInMemory + 10,Paranoid (Remember Everyone),1.07,0.31,0.0,1.6,0.9
